,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
118228,2014404CA1372,3,3,2,2,29,6,3,0,0,2,0,0,9,1
118229,2014404CA1372,3,4,2,1,10,2,3,0,0,2,0,0,9,1
118239,2014404CA1390,2,1,2,1,35,6,2,0,0,0,0,0,21,-1
118286,2014404CA1494,1,1,3,1,29,6,3,5,1,0,0,0,0,-1
118337,2014404DA0040,2,1,1,1,46,8,3,0,0,0,0,0,9,1
118356,2014404DA0081,1,1,1,2,39,7,3,0,0,0,0,0,9,1
118357,2014404DA0081,2,2,1,2,49,8,3,0,0,0,0,0,9,1
118358,2014404DA0081,2,3,2,2,81,11,3,0,0,1,0,0,9,1
118361,2014404DA0087,1,3,2,1,19,4,3,0,0,1,0,0,9,2
118362,2014404DA0087,1,4,2,1,20,4,3,0,0,2,0,0,9,1
118363,2014404DA0087,2,1,1,2,24,5,3,0,0,0,0,0,9,1
118364,2014404DA0087,3,2,1,2,21,5,3,0,0,0,0,0,9,1
118365,2014404DA0088,2,1,1,2,35,6,3,0,0,0,0,0,9,1
118371,2014404DA0099,1,1,1,2,21,5,3,0,0,0,0,0,9,1
118372,2014404DA0099,1,2,2,2,20,4,3,0,0,1,0,0,9,1
118373,2014404DA0099,1,3,2,1,19,4,3,0,0,2,0,0,9,1
118383,2014404DA0118,2,1,1,2,42,7,3,0,0,0,0,0,9,1
118392,2014404DA0131,2,1,2,2,65,9,3,0,0,1,0,0,9,1
118404,2014404DA0168,2,1,1,1,50,8,3,0,0,0,0,0,9,3
118405,2014404DA0169,1,1,1,1,25,5,3,0,0,0,0,0,5,1
118418,2014404DA0184,1,1,2,2,29,6,3,0,0,1,0,0,9,1
118419,2014404DA0184,2,2,2,2,26,6,3,0,0,2,0,0,9,1
118420,2014404DA0184,2,3,2,2,52,8,3,0,0,1,0,0,9,1
118426,2014404DA0197,1,1,2,1,24,5,3,0,0,0,0,0,10,1
118427,2014404DA0197,1,2,2,1,24,5,3,0,0,0,0,0,10,1
118428,2014404DA0197,1,3,1,1,27,6,3,0,0,0,0,0,10,1
118429,2014404DA0197,1,4,2,1,25,5,3,0,0,0,0,0,10,1
118430,2014404DA0197,1,5,2,1,32,6,3,0,0,0,0,0,10,1
118431,2014404DA0197,1,6,2,1,23,5,3,0,0,0,0,0,10,-1
118432,2014404DA0197,2,7,2,1,33,6,3,0,0,0,0,0,19,1
118433,2014404DA0197,5,8,1,1,34,6,3,0,0,0,0,0,9,1
118445,2014404DA0217,1,1,1,2,23,5,3,0,0,0,0,0,9,1
118453,2014404DA0230,2,1,1,1,55,8,3,0,0,0,0,0,5,1
118461,2014404DA0256,1,1,1,2,27,6,3,0,0,0,0,0,9,1
118465,2014404DA0264,2,1,1,2,55,8,3,0,0,0,0,0,9,1
118469,2014404DA0271,2,1,1,1,50,8,3,0,0,0,0,0,9,1
118470,2014404DA0271,4,2,1,1,61,9,3,0,0,0,0,0,21,3
118471,2014404DA0273,1,1,1,2,21,5,2,0,0,0,0,0,9,-1
118472,2014404DA0273,1,2,2,2,21,5,2,0,0,2,0,0,9,1
118473,2014404DA0273,1,3,2,2,22,5,2,0,0,2,0,0,9,1
118475,2014404DA0276,2,1,1,1,19,4,3,0,0,0,0,0,9,2
118480,2014404DA0280,3,1,1,1,23,5,3,0,0,0,0,0,9,1
118496,2014404DA0291,2,1,1,2,61,9,3,0,0,0,0,0,9,1
118513,2014404DA0311,2,1,1,2,45,7,3,0,0,0,0,0,9,2
118514,2014404DA0314,1,1,1,1,35,6,3,0,0,0,0,0,9,1
118523,2014404DA0338,1,1,2,2,30,6,3,0,0,1,0,0,9,1
118524,2014404DA0338,1,2,2,1,36,7,3,0,0,2,0,0,9,1
118525,2014404DA0338,3,3,2,2,4,1,3,0,0,2,0,0,9,1
118526,2014404DA0338,3,4,2,1,1,1,3,0,0,2,0,0,9,1
118532,2014404DA0354,3,1,2,2,49,8,3,0,0,1,0,0,9,1
118538,2014404DA0371,1,1,1,1,18,4,3,0,0,0,0,0,9,1
118541,2014404DA0374,2,1,1,1,35,6,3,0,0,0,0,0,9,1
118542,2014404DA0374,2,2,2,2,3,1,3,0,0,2,0,0,9,1
118543,2014404DA0374,2,3,2,2,40,7,3,0,0,2,0,0,9,1
118544,2014404DA0374,2,4,2,2,63,9,3,0,0,2,0,0,9,1
118559,2014404DA0417,1,1,2,2,30,6,3,0,0,1,0,0,9,1
118560,2014404DA0418,1,1,1,1,32,6,3,0,0,0,0,0,9,1
118594,2014404DA0467,2,1,1,2,60,9,3,0,0,0,0,0,9,1
118595,2014404DA0467,3,2,1,1,24,5,3,0,0,0,0,0,9,-1
118599,2014404DA0477,1,1,1,1,53,8,3,0,0,0,0,0,9,1
118607,2014404DA0492,2,1,1,2,51,8,3,0,0,0,0,0,9,1
118621,2014404DA0513,2,1,1,2,29,6,3,0,0,0,0,0,9,3
118622,2014404DA0513,2,2,2,1,30,6,3,0,0,1,0,0,9,3
118623,2014404DA0515,1,1,1,2,54,8,2,0,0,0,0,0,9,1
118624,2014404DA0515,2,2,2,2,27,6,3,0,0,1,0,0,9,1
118630,2014404DA0536,2,1,1,1,30,6,3,0,0,0,0,0,21,-1
118639,2014404DA0556,2,1,1,1,33,6,3,0,0,0,0,0,19,2
118640,2014404DA0556,3,2,1,1,45,7,3,0,0,0,0,0,9,1
118649,2014404DA0569,2,1,1,1,60,9,2,0,0,0,0,0,9,1
118650,2014404DA0569,2,2,2,2,61,9,3,0,0,1,0,0,9,1
118651,2014404DA0569,3,3,1,1,66,10,3,0,0,0,0,0,9,1
118652,2014404DA0569,4,4,1,1,41,7,3,0,0,0,0,0,9,1
118673,2014404DA0608,2,1,2,2,29,6,3,0,0,1,0,0,9,1
118674,2014404DA0610,2,1,1,1,40,7,3,0,0,0,0,0,9,1
118675,2014404DA0610,2,2,2,2,36,7,3,0,0,1,0,0,9,1
118676,2014404DA0610,2,3,2,1,6,2,3,0,0,2,0,0,9,1
118738,2014404DA0724,1,1,1,1,49,8,3,0,0,0,0,0,21,1
118739,2014404DA0724,2,2,1,2,29,6,3,0,0,0,0,0,9,1
118740,2014404DA0725,2,1,1,2,57,9,3,0,0,0,0,0,9,2
118747,2014404DA0736,1,1,1,2,32,6,3,0,0,0,0,0,9,1
118748,2014404DA0736,2,2,1,1,43,7,3,0,0,0,0,0,9,1
118749,2014404DA0736,3,3,1,1,56,9,3,0,0,0,0,0,9,1
118750,2014404DA0736,5,4,1,2,35,6,3,0,0,0,0,0,9,1
118751,2014404DA0736,6,5,1,1,52,8,3,0,0,0,0,0,9,1
118785,2014404DA0780,1,1,2,2,24,5,3,0,0,2,0,0,9,1
118786,2014404DA0782,1,1,1,2,20,4,3,0,0,0,0,0,9,3
118788,2014404DA0794,2,1,1,2,39,7,3,0,0,0,0,0,9,1
118790,2014404DA0796,1,1,1,2,39,7,3,0,0,0,0,0,9,1
118791,2014404DA0796,2,2,1,2,24,5,3,0,0,0,0,0,9,1
118792,2014404DA0796,2,3,2,1,42,7,3,0,0,1,0,0,9,1
118793,2014404DA0796,2,4,2,2,22,5,3,0,0,2,0,0,9,1
118797,2014404DA0798,1,1,1,1,42,7,3,0,0,0,0,0,19,1
118798,2014404DA0798,2,2,1,1,25,5,2,0,0,0,0,0,19,-1
118799,2014404DA0799,1,2,2,1,27,6,3,0,0,1,0,0,9,1
118800,2014404DA0799,2,3,2,2,16,4,3,0,0,2,0,0,9,1
118801,2014404DA0799,3,1,1,1,36,7,3,0,0,0,0,0,9,1
118802,2014404DA0799,3,4,2,2,39,7,3,0,0,2,0,0,9,1
118803,2014404DA0799,4,5,2,1,4,1,3,0,0,2,0,0,9,1
118827,2014404DA0833,1,1,1,2,49,8,2,0,0,0,0,0,9,1
118842,2014404DA0868,2,1,1,2,49,8,3,0,0,0,0,0,9,3
118852,2014404DA0886,2,1,1,1,21,5,3,0,0,0,0,0,9,3
118853,2014404DA0886,3,2,1,2,55,8,3,0,0,0,0,0,9,1
118857,2014404DA0896,2,1,1,1,22,5,3,0,0,0,0,0,9,1
118858,2014404DA0896,3,2,1,1,40,7,3,0,0,0,0,0,9,1
118875,2014404DA0924,2,1,1,1,30,6,3,0,0,0,0,0,9,1
118879,2014404DA0927,2,1,1,1,50,8,3,0,0,0,0,0,9,1
118900,2014404DA0949,1,1,1,2,46,8,3,0,0,0,0,0,9,1
118908,2014404DA0965,1,1,1,1,32,6,3,0,0,0,0,0,9,-1
118909,2014404DA0965,3,2,1,1,25,5,3,0,0,0,0,0,9,1
118910,2014404DA0965,3,3,2,2,25,5,3,0,0,1,0,0,9,1
118919,2014404DA0990,2,1,1,1,63,9,3,0,0,0,0,0,9,1
118920,2014404DA0990,2,2,2,2,62,9,3,0,0,1,0,0,9,1
118947,2014404DA1040,2,1,1,2,25,5,3,0,0,0,0,0,9,3
118948,2014404DA1040,2,2,2,2,55,8,3,0,0,1,0,0,9,-1
118954,2014404DA1048,2,1,1,2,24,5,3,0,0,0,0,0,9,1
118955,2014404DA1049,2,1,1,2,48,8,3,0,0,0,0,0,9,1
118957,2014404DA1053,1,1,1,1,29,6,3,0,0,0,0,0,20,1
118958,2014404DA1053,2,2,1,1,30,6,3,0,0,0,0,0,19,1
118959,2014404DA1053,2,4,2,1,21,5,3,0,0,0,0,0,19,1
118960,2014404DA1053,3,3,1,1,40,7,3,0,0,0,0,0,9,1
118961,2014404DA1053,3,5,2,2,56,9,3,0,0,1,0,0,9,2
118964,2014404DA1055,1,1,2,1,21,5,3,0,0,1,0,0,9,-1
118970,2014404DA1072,2,1,1,1,57,9,3,0,0,0,0,0,9,-1
118971,2014404DA1072,3,2,1,2,46,8,3,0,0,0,0,0,9,1
118991,2014404DA1109,2,1,1,1,30,6,2,0,0,0,0,0,9,1
118992,2014404DA1109,2,2,2,1,41,7,3,0,0,1,0,0,9,1
118995,2014404DA1118,2,1,1,1,27,6,2,0,0,0,0,0,9,1
119010,2014404DA1135,1,1,1,1,60,9,3,0,0,0,0,0,19,1
119011,2014404DA1135,2,2,1,1,39,7,3,0,0,0,0,0,9,1
119012,2014404DA1135,3,3,1,1,33,6,3,0,0,0,0,0,9,2
119014,2014404DA1138,2,1,1,2,59,9,3,0,0,0,0,0,9,1
119018,2014404DA1143,1,1,1,1,70,10,3,0,0,0,0,0,9,1
119019,2014404DA1144,2,1,1,1,35,6,3,0,0,0,0,0,9,1
119024,2014404DA1162,2,1,2,2,28,6,3,0,0,1,0,0,9,1
119052,2014404DA1199,2,1,1,1,67,10,3,0,0,0,0,0,9,-1
119061,2014404DA1215,1,1,1,1,27,6,3,0,0,0,0,0,9,1
119064,2014404DA1222,1,1,1,1,33,6,3,0,0,0,0,0,9,1
119065,2014404DA1222,2,2,1,2,28,6,3,0,0,0,0,0,9,1
119657,20144100B0459,1,1,1,1,25,5,3,0,0,0,0,0,9,-1
119712,20144100B0571,2,1,1,2,34,6,2,0,0,0,0,0,5,1
119723,20144100B0594,1,1,1,1,21,5,3,0,0,0,0,0,9,1
119724,20144100B0594,2,2,1,1,47,8,3,0,0,0,0,0,9,-1
119790,20144100B0745,2,1,1,2,42,7,3,0,0,0,0,0,9,1
119808,20144100B0805,2,2,1,1,43,7,3,0,0,0,0,0,9,1
119829,20144100B0835,2,1,2,2,22,5,3,0,0,1,0,0,9,1
120038,20144100C0523,1,1,1,2,45,7,3,0,0,0,0,0,9,1
120039,20144100C0523,2,2,1,1,66,10,3,0,0,0,0,0,9,1
120207,20144100C1001,1,1,1,1,58,9,3,0,0,0,0,0,9,-1
120208,20144100C1001,2,2,1,1,34,6,3,0,0,0,0,0,9,1
120291,20144100C1171,2,1,1,2,39,7,3,0,0,0,0,0,9,1
120292,20144100C1171,3,2,1,2,40,7,3,0,0,0,0,0,9,1
120293,20144100C1171,3,3,2,2,8,2,3,0,0,2,0,0,9,1
120294,20144100C1171,3,4,2,2,6,2,3,0,0,2,0,0,9,1
120295,20144100C1171,3,5,2,2,6,2,3,0,0,2,0,0,9,1
120304,20144100C1190,1,1,1,1,21,5,3,0,0,0,0,0,9,1
120305,20144100C1190,1,2,2,1,37,7,3,0,0,1,0,0,9,2
120485,20144100D0294,1,1,1,1,22,5,3,0,0,0,0,0,9,1
120486,20144100D0294,1,2,2,1,21,5,3,0,0,1,0,0,9,1
120487,20144100D0294,1,3,2,1,19,4,3,0,0,2,0,0,9,1
120576,20144100D0483,1,1,2,1,34,6,3,0,0,1,0,0,9,1
120577,20144100D0483,2,2,1,1,22,5,3,0,0,0,0,0,9,1
120578,20144100D0484,2,1,1,1,52,8,3,0,0,0,0,0,9,1
120579,20144100D0484,2,3,2,2,50,8,3,0,0,2,0,0,9,1
120580,20144100D0484,2,4,2,1,17,4,3,0,0,2,0,0,9,1
120581,20144100D0484,2,5,2,2,17,4,3,0,0,2,0,0,9,2
120582,20144100D0484,3,2,2,2,44,7,3,0,0,1,0,0,8,1
120593,20144100D0520,2,1,2,2,45,7,3,0,0,1,0,0,9,1
120594,20144100D0520,2,2,1,2,45,7,2,0,0,0,0,0,9,1
120595,20144100D0520,2,3,2,2,15,3,3,0,0,2,0,0,9,1
120661,20144100D0714,2,1,2,1,27,6,3,0,0,1,0,0,9,1
120764,20144100E0219,1,1,1,2,52,8,3,0,0,0,0,0,9,1
120765,20144100E0219,2,2,1,1,35,6,3,0,0,0,0,0,19,1
120800,20144100E0326,1,1,1,1,20,4,3,0,0,0,0,0,9,1
120801,20144100E0326,2,2,1,1,33,6,3,0,0,0,0,0,9,-1
120838,20144100E0459,3,1,1,2,37,7,3,0,0,0,0,0,9,1
120839,20144100E0459,3,2,2,1,90,11,3,0,0,1,0,0,9,1
120841,20144100E0467,1,1,1,1,50,8,2,0,0,0,0,0,9,1
120842,20144100E0467,2,2,1,2,35,6,3,0,0,0,0,0,9,2
120906,20144100E0680,1,1,1,2,19,4,3,0,0,0,0,0,9,1
120907,20144100E0680,1,2,2,2,23,5,3,0,0,1,0,0,9,1
120908,20144100E0680,2,3,1,2,50,8,3,0,0,0,0,0,9,1
120962,20144100F0090,1,1,2,2,47,8,3,0,0,1,0,0,9,-1
121054,20144100F0347,1,1,1,1,48,8,3,0,0,0,0,0,19,-1
121055,20144100F0347,1,2,2,1,43,7,3,0,0,1,0,0,19,1
121124,20144100F0527,1,1,1,1,51,8,3,0,0,0,0,0,9,-1
121239,20144100F0844,1,1,1,1,26,6,3,0,0,0,0,0,21,-1
121453,20144100G0416,2,1,1,2,24,5,3,0,0,0,0,0,9,1
121481,20144100G0480,2,1,1,2,31,6,3,0,0,0,0,0,9,2
121536,20144100G0577,1,1,1,1,19,4,3,0,0,0,0,0,5,1
121571,20144100G0678,2,1,1,1,58,9,3,0,0,0,0,0,9,1
121771,20144100J0356,2,1,2,2,50,8,3,0,0,1,0,0,9,1
121799,20144100J0401,2,1,1,1,57,9,3,0,0,0,0,0,9,1
121819,20144100J0457,1,1,1,1,50,8,3,0,0,0,0,0,21,1
121820,20144100J0457,2,2,1,2,45,7,3,0,0,0,0,0,9,-1
121987,20144100J0650,2,1,1,1,34,6,3,0,0,0,0,0,9,1
122292,20144100T1001,2,1,1,2,48,8,3,0,0,0,0,0,9,1
122293,20144100T1006,1,1,1,1,56,9,3,0,0,0,0,0,9,1
122294,20144100T1006,1,2,2,1,58,9,3,0,0,1,0,0,9,1
122295,20144100T1009,1,1,1,1,29,6,3,0,0,0,0,0,9,1
122296,20144100T1011,1,1,3,1,66,10,1,9,5,0,0,0,0,1
122297,20144100T1011,1,2,3,1,71,10,3,9,5,0,0,0,0,1
122298,20144100T1013,1,1,1,1,38,7,3,0,0,0,0,0,9,1
122299,20144100T1013,2,2,1,1,60,9,3,0,0,0,0,0,9,1
122300,20144100T1013,2,3,2,2,62,9,2,0,0,1,0,0,9,1
122301,20144100T1015,2,1,1,2,32,6,3,0,0,0,0,0,9,1
122302,20144100T1016,2,1,1,1,33,6,3,0,0,0,0,0,9,1
122303,20144100T1017,1,1,1,1,23,5,3,0,0,0,0,0,9,1
122304,20144100T1019,2,1,1,1,25,5,3,0,0,0,0,0,9,1
122305,20144100T1020,2,1,1,2,31,6,3,0,0,0,0,0,9,1
122306,20144100T1022,3,1,1,2,40,7,3,0,0,0,0,0,19,1
122307,20144100T1024,1,1,1,1,75,10,3,0,0,0,0,0,9,1
122308,20144100T1024,2,2,1,1,42,7,3,0,0,0,0,0,19,1
122309,20144100T1025,1,1,1,1,35,6,3,0,0,0,0,0,9,1
122310,20144100T1027,2,1,2,2,20,4,3,0,0,2,0,0,9,-1
122311,20144100T1028,1,1,1,1,55,8,3,0,0,0,0,0,9,3
122312,20144100T1028,2,2,2,2,28,6,2,0,0,1,0,0,9,1
122313,20144100T1028,3,3,1,1,33,6,3,0,0,0,0,0,19,1
122314,20144100T1030,2,1,1,1,44,7,3,0,0,0,0,0,5,1
122315,20144100T1031,1,1,2,2,25,5,3,0,0,1,0,0,9,1
122316,20144100T1032,1,1,1,1,30,6,3,0,0,0,0,0,9,1
122317,20144100T1039,1,1,2,2,25,5,3,0,0,1,0,0,9,3
122318,20144100T1040,1,1,2,1,27,6,3,0,0,2,0,0,9,1
122319,20144100T1042,1,1,1,1,38,7,3,0,0,0,0,0,9,1
122320,20144100T1042,2,2,1,2,38,7,3,0,0,0,0,0,9,1
122321,20144100T1043,1,1,1,1,57,9,2,0,0,0,0,0,5,1
122322,20144100T1044,1,1,1,1,57,9,3,0,0,0,0,0,9,1
122323,20144100T1044,1,2,2,2,49,8,3,0,0,2,0,0,9,1
122324,20144100T1044,1,3,2,2,54,8,3,0,0,2,0,0,9,1
122325,20144100T1044,2,4,1,1,31,6,3,0,0,0,0,0,9,1
122326,20144100T1044,3,5,1,1,63,9,3,0,0,0,0,0,9,1
122327,20144100T1044,3,6,2,1,59,9,3,0,0,1,0,0,9,1
122328,20144100T1044,4,7,1,1,36,7,3,0,0,0,0,0,8,1
122329,20144100T1044,5,8,1,1,42,7,3,0,0,0,0,0,19,1
122330,20144100T1045,3,1,1,1,40,7,3,0,0,0,0,0,9,1
122331,20144100T1047,2,1,1,2,28,6,3,0,0,0,0,0,9,1
122332,20144100T1049,1,1,1,1,32,6,3,0,0,0,0,0,9,1
122333,20144100T1050,1,1,1,1,41,7,3,0,0,0,0,0,9,1
122334,20144100T1052,2,1,1,1,27,6,3,0,0,0,0,0,9,2
122335,20144100T1054,1,1,2,1,0,1,3,0,0,2,0,0,9,1
122336,20144100T1054,2,2,1,2,59,9,3,0,0,0,0,0,9,1
122337,20144100T1058,1,1,1,1,41,7,3,0,0,0,0,0,9,1
122338,20144100T1060,2,1,1,1,46,8,3,0,0,0,0,0,21,1
122339,20144100T1062,1,1,1,1,35,6,3,0,0,0,0,0,9,1
122340,20144100T1063,1,1,1,1,43,7,3,0,0,0,0,0,19,1
122341,20144100T1064,2,1,1,2,66,10,3,0,0,0,0,0,9,1
122342,20144100T1067,1,1,1,1,45,7,3,0,0,0,0,0,9,1
122343,20144100T1067,2,2,1,1,48,8,3,0,0,0,0,0,19,1
122344,20144100T1068,1,1,2,2,59,9,3,0,0,1,0,0,9,1
122345,20144100T1069,2,1,1,1,30,6,3,0,0,0,0,0,9,1
122346,20144100T1069,2,2,2,1,28,6,3,0,0,1,0,0,9,-1
122347,20144100T1069,2,3,2,1,28,6,3,0,0,2,0,0,9,1
122348,20144100T1073,1,1,1,1,60,9,3,0,0,0,0,0,5,1
122349,20144100T1074,2,1,1,1,65,9,3,0,0,0,0,0,9,1
122350,20144100T1074,3,2,1,2,43,7,3,0,0,0,0,0,9,1
122351,20144100T1074,4,3,1,2,33,6,3,0,0,0,0,0,9,1
122352,20144100T1074,6,4,1,1,58,9,3,0,0,0,0,0,9,1
122353,20144100T1074,6,5,2,2,20,4,3,0,0,2,0,0,9,1
122354,20144100T1075,2,1,1,1,28,6,2,0,0,0,0,0,9,1
122355,20144100T1075,3,2,1,1,38,7,3,0,0,0,0,0,9,1
122356,20144100T1079,1,1,1,1,55,8,3,0,0,0,0,0,4,1
122357,20144100T1080,1,1,1,2,27,6,3,0,0,0,0,0,9,1
122358,20144100T1080,2,2,1,1,40,7,3,0,0,0,0,0,9,1
122359,20144100T1082,1,1,1,2,27,6,3,0,0,0,0,0,9,1
122360,20144100T1084,1,1,1,2,30,6,3,0,0,0,0,0,9,1
122361,20144100T1084,1,2,2,2,44,7,3,0,0,2,0,0,9,1
122362,20144100T1086,1,1,1,2,48,8,3,0,0,0,0,0,9,1
122363,20144100T1087,2,1,2,2,32,6,3,0,0,1,0,0,9,1
122364,20144100T1089,1,2,2,1,34,6,3,0,0,1,0,0,9,-1
122365,20144100T1089,2,1,1,1,29,6,3,0,0,0,0,0,9,1
122366,20144100T1091,1,1,1,2,45,7,3,0,0,0,0,0,9,1
122367,20144100T1092,2,1,1,1,38,7,3,0,0,0,0,0,9,1
122368,20144100T1094,1,3,1,2,60,9,3,0,0,0,0,0,9,3
122369,20144100T1094,2,1,1,1,59,9,3,0,0,0,0,0,9,1
122370,20144100T1094,2,2,2,2,59,9,3,0,0,1,0,0,9,1
122371,20144100T1096,1,1,1,2,42,7,3,0,0,0,0,0,9,1
122372,20144100T1097,1,1,1,2,22,5,3,0,0,0,0,0,9,1
122373,20144100T1098,1,1,1,1,36,7,3,0,0,0,0,0,9,1
122374,20144100T1098,1,2,2,2,-1,-1,3,0,0,1,0,0,9,1
122375,20144100T1101,1,1,1,1,47,8,3,0,0,0,0,0,11,1
122376,20144100T1101,2,2,1,1,41,7,3,0,0,0,0,0,9,1
122377,20144100T1101,2,3,2,2,39,7,3,0,0,1,0,0,9,1
122378,20144100T1101,3,4,2,2,39,7,3,0,0,1,0,0,9,1
122379,20144100T1101,3,5,2,2,7,2,3,0,0,2,0,0,9,1
122380,20144100T1101,3,6,2,2,9,2,3,0,0,2,0,0,9,1
122381,20144100T1102,2,1,1,2,25,5,3,0,0,0,0,0,9,1
122382,20144100T1102,2,2,2,2,18,4,3,0,0,1,0,0,9,1
122383,20144100T1103,1,1,1,2,32,6,2,0,0,0,0,0,9,1
122384,20144100T1104,2,1,1,2,28,6,3,0,0,0,0,0,9,1
122385,20144100T1104,2,3,2,1,26,6,3,0,0,1,0,0,9,1
122386,20144100T1104,3,2,1,2,43,7,3,0,0,0,0,0,9,1
122387,20144100T1107,1,1,1,2,24,5,3,0,0,0,0,0,9,1
122388,20144100T1110,1,1,1,1,38,7,2,0,0,0,0,0,21,1
122389,20144100T1111,2,1,1,2,42,7,3,0,0,0,0,0,9,1
122390,20144100T1115,2,1,1,2,28,6,3,0,0,0,0,0,9,1
122391,20144100T1115,2,2,2,2,30,6,3,0,0,1,0,0,9,1
122392,20144100T1116,1,1,1,2,21,5,3,0,0,0,0,0,9,2
122393,20144100T1116,2,2,1,1,51,8,3,0,0,0,0,0,9,1
122394,20144100T1119,1,1,1,1,55,8,3,0,0,0,0,0,9,2
122395,20144100T1123,1,1,2,2,80,11,2,0,0,1,0,0,9,1
122396,20144100T1123,2,2,1,1,37,7,3,0,0,0,0,0,9,1
122397,20144100T1124,1,1,1,1,52,8,3,0,0,0,0,0,9,1
122398,20144100T1125,2,1,1,2,38,7,3,0,0,0,0,0,9,3
122399,20144100T1126,2,1,1,1,43,7,3,0,0,0,0,0,9,1
122400,20144100T1126,2,2,2,2,49,8,3,0,0,1,0,0,9,1
122401,20144100T1126,3,3,2,2,27,6,3,0,0,1,0,0,9,3
122402,20144100T1126,3,4,1,1,29,6,3,0,0,0,0,0,9,3
122403,20144100T1127,2,1,1,1,47,8,3,0,0,0,0,0,9,3
122404,20144100T1127,3,2,1,1,43,7,3,0,0,0,0,0,9,1
122405,20144100T1127,4,3,1,1,49,8,3,0,0,0,0,0,19,1
122406,20144100T1128,1,1,1,1,23,5,3,0,0,0,0,0,9,3
122407,20144100T1128,2,2,1,1,46,8,3,0,0,0,0,0,19,-1
122408,20144100T1129,2,1,1,1,46,8,3,0,0,0,0,0,9,1
122409,20144100T1129,2,2,2,2,15,3,3,0,0,2,0,0,9,1
122410,20144100T1129,2,3,2,2,8,2,3,0,0,2,0,0,9,1
122411,20144100T1131,1,1,1,2,23,5,3,0,0,0,0,0,9,1
122412,20144100T1132,1,1,1,2,33,6,3,0,0,0,0,0,9,1
122413,20144100T1132,1,2,2,1,30,6,3,0,0,2,0,0,9,1
122414,20144100T1134,2,1,1,1,43,7,3,0,0,0,0,0,9,1
122415,20144100T1135,1,1,1,2,28,6,3,0,0,0,0,0,9,1
122416,20144100T1137,2,1,1,1,19,4,3,0,0,0,0,0,9,1
122417,20144100T1142,1,1,1,2,44,7,2,0,0,0,0,0,9,1
122418,20144100T1143,2,1,1,2,34,6,3,0,0,0,0,0,9,1
122419,20144100T1145,1,1,2,1,31,6,3,0,0,1,0,0,8,3
122420,20144100T1146,1,1,1,2,54,8,3,0,0,0,0,0,9,2
122421,20144100T1146,1,2,2,1,70,10,3,0,0,1,0,0,9,2
122422,20144100T1146,2,3,1,1,59,9,3,0,0,0,0,0,9,-1
122423,20144100T1146,2,4,2,2,58,9,3,0,0,1,0,0,9,-1
122424,20144100T1148,2,1,1,2,47,8,3,0,0,0,0,0,9,1
122425,20144100T1150,2,1,2,2,45,7,3,0,0,1,0,0,9,1
122426,20144100T1151,1,1,1,1,55,8,3,0,0,0,0,0,19,1
122427,20144100T1151,1,2,2,1,40,7,3,0,0,1,0,0,19,1
122428,20144100T1153,1,1,2,1,30,6,3,0,0,2,0,0,9,1
122429,20144100T1153,1,2,2,2,52,8,3,0,0,1,0,0,9,1
122430,20144100T1153,2,3,1,1,30,6,3,0,0,0,0,0,9,1
122431,20144100T1153,2,4,2,2,29,6,3,0,0,1,0,0,9,1
122432,20144100T1153,2,5,2,2,4,1,3,0,0,2,0,0,9,1
122433,20144100T1156,2,1,1,1,41,7,3,0,0,0,0,0,21,1
122434,20144100T1156,3,2,1,1,47,8,3,0,0,0,0,0,9,1
122435,20144100T1157,2,1,1,1,21,5,3,0,0,0,0,0,9,1
122436,20144100T1157,2,2,2,1,20,4,3,0,0,1,0,0,9,1
122437,20144100T1157,4,3,1,2,54,8,3,0,0,0,0,0,9,1
122438,20144100T1157,4,4,2,2,19,4,3,0,0,1,0,0,9,1
122439,20144100T1158,1,1,1,1,32,6,3,0,0,0,0,0,9,1
122440,20144100T1159,1,1,1,2,52,8,3,0,0,0,0,0,9,-1
122441,20144100T1160,2,1,2,2,35,6,3,0,0,2,0,0,9,1
122442,20144100T1161,1,1,2,2,13,3,3,0,0,1,0,0,9,1
122443,20144100T1162,1,1,1,1,22,5,3,0,0,0,0,0,9,1
122444,20144100T1162,1,2,2,2,19,4,3,0,0,2,0,0,9,1
122445,20144100T1163,2,1,2,2,22,5,2,0,0,1,0,0,9,1
122446,20144100T1163,2,2,2,2,16,4,3,0,0,2,0,0,9,1
122447,20144100T1165,1,1,1,1,42,7,3,0,0,0,0,0,9,1
122448,20144100T1165,2,2,1,1,42,7,3,0,0,0,0,0,9,1
122449,20144100T1166,2,1,1,1,50,8,3,0,0,0,0,0,9,1
122450,20144100T2001,1,1,2,1,46,8,3,0,0,1,0,0,19,1
122451,20144100T2002,1,1,1,2,17,4,3,0,0,0,0,0,9,1
122452,20144100T2002,1,2,2,2,17,4,3,0,0,1,0,0,9,1
122453,20144100T2003,1,1,1,2,34,6,3,0,0,0,0,0,9,1
122454,20144100T2005,1,1,1,1,74,10,3,0,0,0,0,0,9,1
122455,20144100T2005,2,2,1,1,31,6,3,0,0,0,0,0,9,1
