,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
91841,2015300013548,2,1,1,1,54,8,3,0,0,0,0,0,19,-1
91844,2015300013551,1,1,2,2,27,6,3,0,0,1,0,0,9,1
91855,2015300013576,1,1,1,1,80,11,3,0,0,0,0,0,9,2
91880,2015300013645,2,1,2,1,6,2,3,0,0,2,0,0,9,-1
91890,2015300013662,2,1,1,1,58,9,3,0,0,0,0,0,9,1
91891,2015300013662,4,2,1,1,51,8,2,0,0,0,0,0,11,1
91892,2015300013662,4,3,2,2,64,9,3,0,0,0,4,0,11,1
91893,2015300013662,4,4,2,2,56,9,3,0,0,0,4,0,11,-1
91894,2015300013662,4,5,2,1,33,6,3,0,0,0,4,0,11,1
91895,2015300013662,4,6,2,1,68,10,3,0,0,0,4,0,11,1
91896,2015300013662,4,7,2,2,67,10,3,0,0,0,4,0,11,1
91897,2015300013662,4,8,2,1,80,11,3,0,0,0,4,0,11,-1
91898,2015300013662,4,9,2,2,82,11,2,0,0,0,4,0,11,-1
91899,2015300013662,4,10,2,2,77,11,3,0,0,0,4,0,11,2
91900,2015300013662,4,11,2,2,63,9,3,0,0,0,4,0,11,1
91901,2015300013662,4,12,2,2,26,6,3,0,0,0,4,0,11,-1
91902,2015300013662,4,13,2,1,64,9,3,0,0,0,4,0,11,1
91903,2015300013662,4,14,2,1,67,10,3,0,0,0,4,0,11,1
91904,2015300013662,4,15,2,1,66,10,2,0,0,0,4,0,11,1
91905,2015300013662,4,16,2,2,73,10,3,0,0,0,4,0,11,1
91924,2015300013711,2,1,1,1,38,7,3,0,0,0,0,0,9,1
92001,2015300013856,2,1,1,1,49,8,3,0,0,0,0,0,9,1
92071,2015300014010,2,1,1,1,19,4,3,0,0,0,0,0,9,1
92072,2015300014010,2,2,2,1,22,5,3,0,0,1,0,0,9,1
92073,2015300014010,2,3,2,1,21,5,3,0,0,2,0,0,9,1
92074,2015300014010,2,4,2,1,24,5,3,0,0,2,0,0,9,1
92075,2015300014011,2,1,2,2,48,8,3,0,0,1,0,0,9,1
92102,2015300014064,1,1,1,1,39,7,3,0,0,0,0,0,9,-1
92103,2015300014064,1,2,2,1,16,4,3,0,0,1,0,0,9,-1
92105,2015300014067,1,1,1,1,24,5,3,0,0,0,0,0,21,1
92106,2015300014067,2,2,1,1,45,7,3,0,0,0,0,0,21,1
92217,2015300014323,2,1,1,2,26,6,3,0,0,0,0,0,9,1
92235,2015300014358,2,1,1,1,33,6,3,0,0,0,0,0,9,-1
92237,2015300014363,2,1,1,2,20,4,3,0,0,0,0,0,9,1
92292,2015300014461,1,1,1,1,39,7,3,0,0,0,0,0,19,1
92322,2015300014511,2,1,1,2,32,6,3,0,0,0,0,0,9,2
92323,2015300014511,2,2,2,2,14,3,3,0,0,1,0,0,9,2
92360,2015300014549,1,1,1,1,45,7,2,0,0,0,0,0,21,1
92461,2015300014726,1,3,1,1,18,4,3,0,0,0,0,0,9,1
92462,2015300014726,2,1,1,1,28,6,3,0,0,0,0,0,9,1
92463,2015300014726,2,2,2,2,34,6,3,0,0,1,0,0,9,1
92484,2015300014762,2,1,1,2,42,7,3,0,0,0,0,0,9,1
92516,2015300014839,2,1,2,2,54,8,3,0,0,1,0,0,9,1
92566,2015300014919,2,1,1,1,27,6,3,0,0,0,0,0,9,1
92567,2015300014919,3,2,1,1,29,6,3,0,0,0,0,0,21,1
92568,2015300014919,9,3,1,1,38,7,3,0,0,0,0,0,9,1
92601,2015300014968,2,1,1,1,43,7,3,0,0,0,0,0,9,-1
92616,2015300015011,2,1,1,1,25,5,3,0,0,0,0,0,9,1
92617,2015300015011,2,2,2,2,24,5,3,0,0,1,0,0,9,1
92670,2015300015078,1,1,1,1,45,7,3,0,0,0,0,0,19,-1
92671,2015300015079,1,1,1,1,29,6,3,0,0,0,0,0,9,-1
92693,2015300015133,2,1,1,1,57,9,3,0,0,0,0,0,9,1
92694,2015300015133,3,2,1,2,51,8,3,0,0,0,0,0,9,1
92707,2015300015148,1,1,1,1,32,6,3,0,0,0,0,0,21,-1
92708,2015300015148,2,2,2,2,44,7,3,0,0,1,0,0,9,2
92709,2015300015149,2,1,1,2,35,6,3,0,0,0,0,0,9,1
92734,2015300015187,2,2,1,2,59,9,3,0,0,0,0,0,9,-1
92897,2015300015510,1,1,2,2,10,2,3,0,0,2,0,0,9,1
92898,2015300015510,1,2,2,2,14,3,3,0,0,2,0,0,9,1
92899,2015300015510,1,3,2,2,42,7,3,0,0,1,0,0,9,1
92900,2015300015510,1,4,2,2,19,4,3,0,0,2,0,0,9,1
92920,2015300015559,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1
92962,2015300015625,2,1,2,2,14,3,3,0,0,2,0,0,9,1
92963,2015300015625,2,2,2,2,75,10,3,0,0,1,0,0,9,1
92975,2015300015652,3,1,1,1,55,8,3,0,0,0,0,0,9,1
93095,2015300015917,2,1,1,2,49,8,3,0,0,0,0,0,9,1
93119,2015300015954,2,1,1,1,74,10,3,0,0,0,0,0,9,1
93258,2015300016189,1,2,2,1,82,11,3,0,0,1,0,0,9,1
93259,2015300016189,3,1,1,2,-1,-1,2,0,0,0,0,0,9,1
93260,2015300016189,3,3,2,1,25,5,3,0,0,2,0,0,9,-1
93261,2015300016189,3,4,2,2,22,5,3,0,0,1,0,0,9,-1
93264,2015300016198,2,1,1,2,60,9,3,0,0,0,0,0,9,1
93359,2015300016365,1,1,1,1,29,6,3,0,0,0,0,0,9,1
93360,2015300016365,1,2,2,2,28,6,3,0,0,1,0,0,9,1
93361,2015300016365,2,3,1,1,59,9,3,0,0,0,0,0,9,3
93362,2015300016365,3,4,1,1,47,8,3,0,0,0,0,0,19,3
93561,2015300016705,1,1,1,2,26,6,3,0,0,0,0,0,9,1
93562,2015300016705,2,5,1,1,49,8,3,0,0,0,0,0,9,1
93563,2015300016705,3,2,1,1,31,6,3,0,0,0,0,0,9,1
93564,2015300016705,3,3,2,1,33,6,3,0,0,2,0,0,9,1
93565,2015300016705,3,4,2,1,28,6,3,0,0,1,0,0,9,1
93566,2015300016707,4,1,1,2,45,7,3,0,0,0,0,0,9,-1
93567,2015300016707,5,2,1,1,28,6,3,0,0,0,0,0,19,1
93636,2015300016863,3,1,1,2,36,7,3,0,0,0,0,0,9,1
93665,2015300016918,1,1,1,2,27,6,3,0,0,0,0,0,9,2
93666,2015300016918,2,2,1,1,20,4,3,0,0,0,0,0,9,1
93845,2015300017229,1,1,1,1,50,8,3,0,0,0,0,0,21,3
93886,2015300017311,1,1,1,1,64,9,3,0,0,0,0,0,9,1
93887,2015300017311,1,2,2,2,64,9,3,0,0,1,0,0,9,1
93911,2015300017353,1,1,1,1,26,6,3,0,0,0,0,0,9,2
93936,2015300017622,1,1,1,2,26,6,3,0,0,0,0,0,9,1
93937,2015300017622,1,2,2,2,32,6,3,0,0,2,0,0,9,-1
93938,2015300017622,1,3,2,1,-1,-1,3,0,0,1,0,0,9,-1
93939,2015300017622,1,4,2,2,23,5,3,0,0,2,0,0,9,-1
93940,2015300017622,1,5,2,1,45,7,3,0,0,1,0,0,9,1
95366,201531B287515,2,1,1,1,49,8,3,0,0,0,0,0,21,-1
95367,201531B287515,2,2,2,1,18,4,3,0,0,1,0,0,21,1
95383,201531B293515,3,1,2,2,62,9,3,0,0,1,0,0,9,2
97339,201531D232415,1,1,1,1,39,7,3,0,0,0,0,0,9,-1
97350,201531D237215,1,1,1,2,27,6,3,0,0,0,0,0,9,1
97351,201531D237215,2,2,2,2,27,6,3,0,0,1,0,0,9,1
97540,201531P005815,1,1,1,1,48,8,3,0,0,0,0,0,9,1
97541,201531P014715,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1
97542,201531P020215,1,1,1,1,31,6,3,0,0,0,0,0,9,2
97543,201531P020215,2,2,1,2,25,5,2,0,0,0,0,0,9,2
97544,201531P020215,5,3,1,1,59,9,3,0,0,0,0,0,9,1
97545,201531P047915,1,1,1,1,41,7,3,0,0,0,0,0,9,1
97546,201531P047915,1,2,2,2,43,7,3,0,0,1,0,0,9,1
97547,201531P048515,2,1,1,1,38,7,3,0,0,0,0,0,9,1
97548,201531P048515,2,2,2,1,36,7,3,0,0,1,0,0,9,1
97549,201531P048515,2,3,2,1,7,2,3,0,0,2,0,0,9,1
97550,201531P050815,1,1,1,2,46,8,3,0,0,0,0,0,9,1
97551,201531P083715,1,1,1,1,54,8,3,0,0,0,0,0,9,1
97552,201531P083715,2,2,1,1,31,6,3,0,0,0,0,0,9,1
97553,201531P093015,1,1,1,2,49,8,3,0,0,0,0,0,9,1
97554,201531P112715,1,1,1,2,35,6,3,0,0,0,0,0,9,1
97555,201531P128015,1,1,1,1,43,7,3,0,0,0,0,0,21,1
97556,201531P128015,2,2,1,1,46,8,1,0,0,0,0,0,19,1
97557,201531P141415,1,4,2,2,37,7,3,0,0,1,0,0,9,1
97558,201531P141415,2,1,2,1,36,7,3,0,0,1,0,0,9,1
97559,201531P141415,2,2,2,2,9,2,3,0,0,2,0,0,9,1
97560,201531P141415,2,3,2,2,7,2,3,0,0,2,0,0,9,1
97561,201531P141415,2,5,1,2,31,6,3,0,0,0,0,0,9,1
97562,201531P166615,1,1,2,2,28,6,3,0,0,1,0,0,9,1
97563,201531P166615,1,2,2,1,7,2,3,0,0,1,0,0,9,1
97564,201531P166615,1,3,2,1,5,1,3,0,0,2,0,0,9,1
97565,201531P166615,1,4,1,1,38,7,3,0,0,0,0,0,9,1
97566,201531P187415,1,1,2,1,35,6,3,0,0,2,0,0,19,1
97567,201531P188815,2,1,1,1,39,7,3,0,0,0,0,0,9,1
97568,201531P193115,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1
97569,201531P199815,1,1,1,1,46,8,3,0,0,0,0,0,5,1
100588,2015331500014,1,1,3,1,32,6,1,8,5,0,0,0,0,-1
100597,2015331500023,2,1,1,2,44,7,3,0,0,0,0,0,9,1
100598,2015331500023,3,2,1,1,27,6,3,0,0,0,0,0,9,3
100685,2015331500096,1,1,1,2,25,5,3,0,0,0,0,0,9,1
100686,2015331500096,1,2,2,1,35,6,3,0,0,1,0,0,9,1
100688,2015331500099,1,1,2,2,20,4,3,0,0,1,0,0,9,-1
100700,2015331500110,3,1,1,1,37,7,3,0,0,0,0,0,9,2
100714,2015331500125,3,1,1,1,40,7,3,0,0,0,0,0,9,1
100721,2015331500132,2,1,1,1,26,6,3,0,0,0,0,0,19,1
100722,2015331500132,2,2,2,1,44,7,2,0,0,0,0,0,19,1
100723,2015331500132,2,3,2,1,27,6,3,0,0,0,0,0,19,1
100724,2015331500132,2,4,2,1,28,6,3,0,0,0,0,0,19,1
100734,2015331500141,2,1,1,1,52,8,3,0,0,0,0,0,9,1
100735,2015331500141,3,2,1,1,45,7,3,0,0,0,0,0,9,1
100743,2015331500148,1,1,1,2,25,5,3,0,0,0,0,0,9,1
100808,2015331500202,1,1,1,2,21,5,3,0,0,0,0,0,9,1
100838,2015331500224,2,1,1,1,34,6,3,0,0,0,0,0,9,1
100840,2015331500226,1,1,1,1,19,4,3,0,0,0,0,0,9,3
100872,2015331500250,1,1,1,1,64,9,3,0,0,0,0,0,9,3
100910,2015331500279,1,1,1,1,46,8,3,0,0,0,0,0,9,1
100915,2015331500283,2,1,1,1,33,6,3,0,0,0,0,0,9,1
100930,2015331500295,1,1,1,1,28,6,3,0,0,0,0,0,3,3
100931,2015331500295,3,2,2,2,28,6,3,0,0,1,0,0,9,1
100932,2015331500295,4,3,1,1,50,8,3,0,0,0,0,0,9,1
100943,2015331500303,1,1,1,1,59,9,1,0,0,0,0,0,21,1
100944,2015331500303,2,2,1,1,38,7,3,0,0,0,0,0,21,1
100956,2015331500314,1,1,1,1,32,6,3,0,0,0,0,0,9,1
100978,2015331500336,1,1,2,1,21,5,3,0,0,1,0,0,9,1
100979,2015331500336,2,2,1,1,24,5,3,0,0,0,0,0,9,1
101007,2015331500364,2,1,2,2,74,10,3,0,0,1,0,0,9,2
101008,2015331500365,1,1,2,1,22,5,3,0,0,1,0,0,9,1
101009,2015331500365,2,2,1,2,27,6,3,0,0,0,0,0,9,-1
101010,2015331500365,2,3,2,2,43,7,3,0,0,1,0,0,9,-1
101011,2015331500365,2,4,2,1,50,8,3,0,0,2,0,0,9,1
101012,2015331500365,2,5,2,2,53,8,3,0,0,2,0,0,9,1
101013,2015331500366,3,1,1,2,31,6,2,0,0,0,0,0,9,1
101014,2015331500366,3,2,2,1,37,7,3,0,0,1,0,0,9,-1
101038,2015331500386,1,1,1,2,38,7,3,0,0,0,0,0,9,1
101046,2015331500393,2,3,1,1,44,7,3,0,0,0,0,0,9,1
101047,2015331500393,3,2,1,1,37,7,3,0,0,0,0,0,9,1
101048,2015331500393,4,1,1,1,61,9,3,0,0,0,0,0,9,1
101080,2015331500415,1,1,1,1,60,9,3,0,0,0,0,0,21,2
101135,2015331500458,1,1,2,2,72,10,3,0,0,1,0,0,9,-1
101160,2015331500481,2,1,1,1,35,6,3,0,0,0,0,0,9,1
101214,2015331500526,1,1,2,1,45,7,3,0,0,1,0,0,9,1
101215,2015331500526,1,2,2,1,54,8,3,0,0,2,0,0,9,1
101216,2015331500526,1,3,2,2,52,8,3,0,0,2,0,0,9,1
101217,2015331500526,2,4,1,1,21,5,3,0,0,0,0,0,9,1
101228,2015331500538,2,1,1,2,45,7,3,0,0,0,0,0,9,1
101236,2015331500545,4,1,1,2,52,8,2,0,0,0,0,0,9,1
101331,2015331500625,2,1,1,1,50,8,3,0,0,0,0,0,9,-1
101364,2015331500652,1,1,1,1,32,6,3,0,0,0,0,0,5,-1
101395,2015331500679,1,1,1,1,37,7,3,0,0,0,0,0,20,1
101419,2015331500708,1,1,1,1,49,8,3,0,0,0,0,0,9,3
101436,2015331500721,1,1,1,1,50,8,3,0,0,0,0,0,19,2
101437,2015331500722,1,1,1,1,23,5,3,0,0,0,0,0,9,1
101460,2015331500747,1,1,1,2,24,5,3,0,0,0,0,0,9,1
101469,2015331500755,1,1,1,1,58,9,3,0,0,0,0,0,9,1
101470,2015331500755,2,2,1,1,30,6,3,0,0,0,0,0,9,2
101516,2015331500792,2,1,1,1,58,9,3,0,0,0,0,0,9,1
101550,2015331500816,1,2,2,2,24,5,3,0,0,1,0,0,9,-1
101551,2015331500816,2,1,1,2,34,6,3,0,0,0,0,0,9,2
101586,2015331500845,1,1,1,1,55,8,2,0,0,0,0,0,10,1
101611,2015331500870,2,1,1,1,46,8,3,0,0,0,0,0,19,1
101612,2015331500870,2,2,2,1,28,6,3,0,0,0,0,0,19,-1
101613,2015331500871,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1
101696,2015331500954,1,1,1,2,57,9,3,0,0,0,0,0,9,1
101720,2015331500977,1,1,2,2,18,4,3,0,0,0,0,0,19,1
101794,2015331501043,1,1,1,2,44,7,3,0,0,0,0,0,3,2
101796,2015331501045,1,1,1,1,40,7,2,0,0,0,0,0,5,1
101798,2015331501047,2,1,1,1,37,7,3,0,0,0,0,0,21,1
101831,2015331501068,1,1,1,1,19,4,2,0,0,0,0,0,9,1
101863,2015331501098,1,1,2,1,54,8,3,0,0,1,0,0,9,1
101864,2015331501098,2,2,1,1,48,8,3,0,0,0,0,0,9,1
101922,2015331501140,3,1,1,1,31,6,3,0,0,0,0,0,19,-1
101936,2015331501153,1,1,2,2,46,8,2,0,0,1,0,0,9,1
101949,2015331501164,2,1,2,2,45,7,3,0,0,1,0,0,9,1
101950,2015331501164,3,2,1,1,33,6,3,0,0,0,0,0,9,1
101970,2015331501179,1,1,2,1,17,4,2,0,0,0,0,0,5,-1
101987,2015331501194,1,1,2,2,66,10,3,0,0,1,0,0,9,1
102059,2015331501253,2,1,1,1,48,8,3,0,0,0,0,0,9,1
102060,2015331501253,2,2,2,2,8,2,3,0,0,2,0,0,9,1
102061,2015331501253,2,3,2,2,33,6,3,0,0,2,0,0,9,1
102062,2015331501253,2,4,2,2,10,2,3,0,0,2,0,0,9,1
102070,2015331501261,1,1,2,2,60,9,1,0,0,2,0,0,9,1
102071,2015331501261,1,2,2,2,8,2,2,0,0,2,0,0,9,-1
102072,2015331501261,1,3,2,2,10,2,2,0,0,2,0,0,9,-1
102073,2015331501263,1,1,1,1,31,6,2,0,0,0,0,0,9,1
102089,2015331501277,1,1,1,1,43,7,2,0,0,0,0,0,9,3
102098,2015331501283,1,1,1,2,46,8,3,0,0,0,0,0,9,3
102099,2015331501283,1,3,2,1,71,10,3,0,0,1,0,0,9,-1
102100,2015331501283,1,4,2,2,-1,-1,3,0,0,1,0,0,9,1
102101,2015331501283,2,2,2,2,68,10,3,0,0,2,0,0,9,-1
102102,2015331501284,2,1,1,1,56,9,3,0,0,0,0,0,9,1
102103,2015331501284,2,2,2,2,55,8,3,0,0,1,0,0,9,1
102153,2015331501326,2,1,1,1,28,6,3,0,0,0,0,0,9,1
102265,2015331501413,1,1,1,1,57,9,3,0,0,0,0,0,9,1
102311,2015331501458,1,1,1,1,51,8,3,0,0,0,0,0,19,1
102326,2015331501471,1,1,1,1,87,11,1,0,0,0,0,0,9,1
102327,2015331501471,2,2,2,1,27,6,1,0,0,1,0,0,9,1
102328,2015331501471,2,3,1,1,53,8,2,0,0,0,0,0,9,1
102351,2015331501493,2,1,1,1,28,6,3,0,0,0,0,0,9,-1
102378,2015331501521,1,1,1,2,20,4,3,0,0,0,0,0,9,-1
102405,2015331501538,1,1,1,1,48,8,3,0,0,0,0,0,9,1
102406,2015331501538,1,3,2,1,8,2,3,0,0,2,0,0,9,1
102407,2015331501538,2,2,1,2,50,8,3,0,0,0,0,0,9,1
102510,2015331501616,1,1,2,2,77,11,3,0,0,1,0,0,9,1
102542,2015331501647,1,1,1,1,42,7,3,0,0,0,0,0,19,1
102657,2015331501739,1,1,2,2,61,9,3,0,0,1,0,0,9,2
102669,2015331501750,1,1,1,1,24,5,3,0,0,0,0,0,9,-1
102691,2015331501770,1,1,1,1,30,6,3,0,0,0,0,0,9,1
102693,2015331501772,2,1,1,1,21,5,2,0,0,0,0,0,8,1
102694,2015331501772,2,2,2,1,48,8,2,0,0,2,0,0,8,1
102695,2015331501772,2,3,2,2,28,6,2,0,0,1,0,0,8,1
102710,2015331501787,1,1,1,1,25,5,3,0,0,0,0,0,9,1
102711,2015331501787,1,2,2,2,25,5,3,0,0,1,0,0,9,1
102713,2015331501789,2,1,1,1,51,8,3,0,0,0,0,0,9,1
102752,2015331501814,3,1,2,1,25,5,3,0,0,2,0,0,9,-1
102753,2015331501814,3,2,2,1,31,6,3,0,0,1,0,0,9,-1
102754,2015331501814,3,3,2,1,25,5,3,0,0,2,0,0,9,-1
102771,2015331501826,1,1,1,2,32,6,3,0,0,0,0,0,9,1
102790,2015331501843,2,1,1,2,24,5,3,0,0,0,0,0,9,1
102894,2015331501928,1,1,1,2,36,7,3,0,0,0,0,0,9,1
102941,2015331501962,2,1,1,1,67,10,3,0,0,0,0,0,9,1
102950,2015331501969,2,1,1,2,35,6,3,0,0,0,0,0,9,1
102951,2015331501969,2,2,2,2,3,1,3,0,0,2,0,0,9,1
102952,2015331501969,2,3,2,2,10,2,3,0,0,2,0,0,9,1
102953,2015331501969,2,4,2,2,13,3,3,0,0,1,0,0,9,1
103111,2015331502099,1,1,1,1,22,5,3,0,0,0,0,0,9,1
103137,2015331502114,1,1,1,1,24,5,3,0,0,0,0,0,9,1
103140,2015331502116,1,1,1,1,23,5,3,0,0,0,0,0,9,1
103161,2015331502134,1,1,2,1,18,4,3,0,0,2,0,0,9,1
103162,2015331502134,1,2,2,1,65,9,3,0,0,2,0,0,9,1
103163,2015331502134,1,3,2,1,25,5,3,0,0,1,0,0,9,1
103164,2015331502134,1,4,2,1,56,9,3,0,0,2,0,0,9,1
103222,2015331505023,2,1,1,1,31,6,3,0,0,0,0,0,9,-1
103224,2015331505030,2,1,1,1,37,7,3,0,0,0,0,0,9,-1
103231,2015331505037,1,1,1,2,48,8,3,0,0,0,0,0,9,-1
103253,2015331505067,2,1,1,1,42,7,3,0,0,0,0,0,21,-1
103254,2015331505067,3,2,1,1,45,7,3,0,0,0,0,0,9,-1
103286,2015331505118,1,1,3,1,19,4,2,10,9,0,0,0,0,-1
103376,2015331505355,1,1,1,1,30,6,3,0,0,0,0,0,9,-1
103458,2015331505522,2,1,1,2,28,6,3,0,0,0,0,0,9,-1
103459,2015331505522,2,2,2,2,32,6,3,0,0,1,0,0,9,-1
103462,2015331505539,1,1,1,1,33,6,3,0,0,0,0,0,9,-1
103482,2015331505567,1,1,1,2,46,8,3,0,0,0,0,0,9,-1
103493,2015331505783,1,1,1,2,38,7,3,0,0,0,0,0,9,-1
103512,2015331505823,1,1,2,2,22,5,3,0,0,1,0,0,9,-1
104146,201534TD80305,6,1,3,1,24,5,1,8,3,0,0,0,0,-1
104157,201534TM00495,1,1,1,1,48,8,2,0,0,0,0,0,9,3
104158,201534TM01135,2,1,1,1,39,7,3,0,0,0,0,0,9,1
104159,201534TM01135,2,2,2,2,30,6,3,0,0,1,0,0,9,-1
104160,201534TM01135,2,3,2,2,2,1,3,0,0,2,0,0,9,-1
104161,201534TM01155,2,1,1,1,47,8,3,0,0,0,0,0,21,1
104162,201534TM01805,1,1,1,2,19,4,3,0,0,0,0,0,9,1
104163,201534TM01825,2,1,1,1,20,4,3,0,0,0,0,0,9,1
104164,201534TM01825,2,2,2,2,22,5,3,0,0,1,0,0,9,-1
104165,201534TM01825,2,3,2,2,21,5,3,0,0,2,0,0,9,-1
104166,201534TM03375,1,1,1,2,25,5,3,0,0,0,0,0,9,1
104167,201534TM03385,2,1,1,1,31,6,3,0,0,0,0,0,9,1
104168,201534TM04015,1,1,1,1,65,9,2,0,0,0,0,0,20,1
104169,201534TM05325,1,1,1,1,47,8,2,0,0,0,0,0,9,-1
104170,201534TM05445,2,1,1,1,32,6,3,0,0,0,0,0,9,2
104171,201534TM07855,2,1,1,2,41,7,3,0,0,0,0,0,9,1
104172,201534TM07855,2,2,2,2,36,7,3,0,0,1,0,0,9,1
104173,201534TM07855,2,3,2,1,31,6,3,0,0,2,0,0,9,1
104174,201534TM09635,2,1,2,2,34,6,2,0,0,2,0,0,9,1
104175,201534TM09635,2,2,2,1,36,7,2,0,0,1,0,0,9,1
104176,201534TM09635,2,3,1,1,40,7,2,0,0,0,0,0,9,1
104177,201534TM11745,2,1,2,2,35,6,3,0,0,1,0,0,9,1
104178,201534TM11745,2,2,2,2,2,1,3,0,0,2,0,0,9,1
104179,201534TM11755,1,1,1,2,45,7,3,0,0,0,0,0,9,2
104180,201534TM12975,2,1,1,1,23,5,3,0,0,0,0,0,9,1
104181,201534TM13535,1,1,1,1,54,8,2,0,0,0,0,0,19,1
104182,201534TM14245,2,3,1,1,61,9,3,0,0,0,0,0,21,1
104183,201534TM14245,4,1,2,2,66,10,3,0,0,1,0,0,9,3
104184,201534TM14245,4,2,2,2,44,7,3,0,0,2,0,0,9,3
104185,201534TM14505,2,1,1,2,36,7,3,0,0,0,0,0,9,3
104186,201534TM15315,2,1,1,1,43,7,3,0,0,0,0,0,9,1
104187,201534TM15315,2,2,2,1,38,7,3,0,0,1,0,0,9,-1
104188,201534TM15315,2,3,2,1,43,7,3,0,0,2,0,0,9,-1
104189,201534TM16665,1,1,1,1,53,8,2,0,0,0,0,0,21,-1
104190,201534TM16785,2,1,2,2,78,11,3,0,0,2,0,0,9,1
104191,201534TM16785,2,2,2,2,51,8,3,0,0,2,0,0,9,1
104192,201534TM17875,1,1,2,1,27,6,2,0,0,1,0,0,9,1
104193,201534TM18515,1,1,1,1,24,5,3,0,0,0,0,0,9,1
104194,201534TM19685,1,1,1,1,64,9,2,0,0,0,0,0,9,2
104195,201534TM20805,1,1,1,1,31,6,3,0,0,0,0,0,5,1
104196,201534TM22385,2,1,1,2,29,6,3,0,0,0,0,0,9,-1
104197,201534TM22845,1,1,1,1,24,5,3,0,0,0,0,0,9,1
104198,201534TM23725,1,1,1,2,19,4,3,0,0,0,0,0,9,1
104199,201534TM23725,1,2,2,2,19,4,2,0,0,1,0,0,9,1
104200,201534TM23725,1,3,2,2,15,3,2,0,0,2,0,0,9,1
104201,201534TM23725,1,4,2,1,18,4,3,0,0,1,0,0,9,1
104202,201534TM24495,2,1,2,1,27,6,3,0,0,2,0,0,8,-1
104203,201534TM25265,2,1,1,2,27,6,3,0,0,0,0,0,9,1
104204,201534TM27755,2,1,2,2,40,7,3,0,0,1,0,0,9,-1
104205,201534TM28235,2,1,1,1,24,5,3,0,0,0,0,0,9,1
104206,201534TM28325,2,1,1,2,23,5,3,0,0,0,0,0,9,1
104207,201534TM28485,2,1,1,2,42,7,3,0,0,0,0,0,9,1
104208,201534TM28555,1,1,1,1,46,8,2,0,0,0,0,0,21,1
104209,201534TM28555,2,2,1,1,53,8,3,0,0,0,0,0,21,1
104210,201534TM30765,2,1,1,1,54,8,3,0,0,0,0,0,21,1
104211,201534TM31525,2,1,1,1,57,9,3,0,0,0,0,0,9,2
104212,201534TM31525,2,2,2,2,55,8,3,0,0,1,0,0,9,2
104214,201534TM32395,1,1,1,1,65,9,2,0,0,0,0,0,9,1
104215,201534TM32395,1,2,2,2,60,9,2,0,0,1,0,0,9,1
104216,201534TM33075,1,1,1,1,36,7,3,0,0,0,0,0,21,-1
104217,201534TM33085,1,1,1,1,47,8,2,0,0,0,0,0,9,2
104218,201534TM33095,2,1,1,1,43,7,3,0,0,0,0,0,9,1
104219,201534TM33175,1,1,1,1,46,8,2,0,0,0,0,0,19,1
104220,201534TM33185,2,1,1,2,24,5,3,0,0,0,0,0,9,1
104221,201534TM33185,3,2,1,2,77,11,3,0,0,0,0,0,9,1
104222,201534TM33195,1,1,1,1,52,8,3,0,0,0,0,0,9,1
104224,201534TN80165,1,1,1,2,25,5,1,0,0,0,0,0,19,3
104226,201534TS31505,1,1,1,1,58,9,2,0,0,0,0,0,9,1
105176,201534WS24395,3,1,1,1,69,10,2,0,0,0,0,0,9,1
105208,201534WS28905,2,1,1,1,46,8,3,0,0,0,0,0,9,1
105451,2015350016915,1,1,1,1,48,8,3,0,0,0,0,0,21,1
105452,2015350016915,2,2,1,1,38,7,3,0,0,0,0,0,21,1
105468,2015350018415,1,1,1,2,65,9,3,0,0,0,0,0,9,-1
105676,2015350035115,2,1,1,1,48,8,3,0,0,0,0,0,9,1
105725,2015350040715,2,1,1,2,49,8,3,0,0,0,0,0,9,1
105900,2015350055115,1,1,1,1,28,6,2,0,0,0,0,0,9,1
105901,2015350055115,1,2,2,1,4,1,3,0,0,2,0,0,9,1
106113,2015350072715,1,1,1,1,51,8,3,0,0,0,0,0,9,-1
106114,2015350072715,2,2,1,1,36,7,3,0,0,0,0,0,9,1
106313,2015350090915,1,1,1,2,40,7,3,0,0,0,0,0,9,1
106314,2015350090915,2,2,1,1,41,7,3,0,0,0,0,0,19,2
106413,2015350099015,1,1,1,1,42,7,3,0,0,0,0,0,21,1
106414,2015350099015,2,2,1,2,41,7,2,0,0,0,0,0,9,2
106532,2015350108215,1,1,1,1,27,6,3,0,0,0,0,0,9,-1
106534,2015350108415,1,1,1,1,33,6,3,0,0,0,0,0,9,1
106551,2015350109815,3,1,1,1,22,5,3,0,0,0,0,0,9,3
106552,2015350109815,3,2,2,2,15,3,3,0,0,2,0,0,9,3
106579,2015350112415,2,1,1,1,37,7,3,0,0,0,0,0,9,1
106618,2015350115915,2,1,1,1,37,7,3,0,0,0,0,0,9,1
106627,2015350116515,1,1,1,2,33,6,3,0,0,0,0,0,9,1
